"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"18597","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice Value 12","0.1140","0.0570","0.1490","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3301|1002|23845","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3301|1002|23845","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56122&rkey=8480|3301|1002|23845","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3301|1002|23845","","(866) 329-4392","TRUE","FALSE","English","2"
"18598","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice Basic 12","0.0830","0.1390","0.1390","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3300|1002|23844","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3300|1002|23844","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56120&rkey=8480|3300|1002|23844","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3300|1002|23844","","(866) 329-4392","TRUE","FALSE","English","2"
"18591","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Smart Choice Supreme 12","0.1490","0.1390","0.0840","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3306|1002|23849","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3306|1002|23849","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56130&rkey=8480|3306|1002|23849","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3306|1002|23849","","(866) 329-4392","TRUE","FALSE","English","2"
"18586","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Prime - 12","0.1340","0.0690","0.1020","No minimum usage required. Receive a credit for usage of 1000 kWh/billing cycle.","False","False","1","Fixed","19","12","250.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20180522-177467.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=27557","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPPRM&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","TRUE","English","4"
"18587","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DISCOUNT POWER","Prime - 24","0.1340","0.0690","0.1020","No minimum usage required. Receive a credit for usage of 1000 kWh/billing cycle. ","False","False","1","Fixed","19","24","375.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20180522-177467.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=27558","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=77082&PromoCode=PTCCNPPRM&ReferralCode=&TDSP=3&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","TRUE","English","4"
"18588","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Smart Choice Supreme Plus 12","0.1690","0.1490","0.0780","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3307|1002|23851","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3307|1002|23851","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56134&rkey=8480|3307|1002|23851","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3307|1002|23851","","(866) 329-4392","TRUE","FALSE","English","2"
"18589","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice Supreme Plus 12","0.2180","0.1090","0.0780","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3305|1002|23850","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3305|1002|23850","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56132&rkey=8480|3305|1002|23850","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3305|1002|23850","","(866) 329-4392","TRUE","FALSE","English","2"
"18653","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Gexa Choice Lite 9","0.0980","0.1030","0.1050","","False","False","1","Fixed","6","9","150.00","https://enroll.gexaenergy.com/home/index?rkey=8480|3360|1002|23907","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3360|1002|23907","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56458&rkey=8480|3360|1002|23907","https://enroll.gexaenergy.com/home/index?rkey=8480|3360|1002|23907","","(866) 329-4392","TRUE","FALSE","English","2"
"18654","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Gexa Choice Lite 12","0.0990","0.1040","0.1060","","False","False","1","Fixed","6","12","150.00","https://enroll.gexaenergy.com/home/index?rkey=8480|3360|1002|23908","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3360|1002|23908","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56460&rkey=8480|3360|1002|23908","https://enroll.gexaenergy.com/home/index?rkey=8480|3360|1002|23908","","(866) 329-4392","TRUE","FALSE","English","2"
"18632","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","WINDROSE ENERGY","Windrose Energy Saver","0.0970","0.0910","0.0880","","False","False","1","Fixed","19","6","125.00","https://www.windroseenergy.com/","","https://signup.windroseenergy.com/Home/TOS?productId=2738","False","","https://signup.windroseenergy.com/Home/EFl?productId=4031","https://signup.windroseenergy.com/","","(800) 483-1836","TRUE","FALSE","English",
"18633","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","WINDROSE ENERGY","Windrose Energy Saver","0.0980","0.0920","0.0890","","False","False","1","Fixed","19","9","150.00","https://www.windroseenergy.com/","","https://signup.windroseenergy.com/Home/TOS?productId=2738","False","","https://signup.windroseenergy.com/Home/EFl?productId=4030","https://signup.windroseenergy.com/","","(800) 483-1836","TRUE","FALSE","English",
"18593","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Right Choice Supreme 12","0.1980","0.0990","0.0840","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3304|1002|23848","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3304|1002|23848","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56128&rkey=8480|3304|1002|23848","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3304|1002|23848","","(866) 329-4392","TRUE","FALSE","English","2"
"18594","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Smart Choice Value Plus 12","0.1490","0.0590","0.1090","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3303|1002|23847","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3303|1002|23847","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56126&rkey=8480|3303|1002|23847","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3303|1002|23847","","(866) 329-4392","TRUE","FALSE","English","2"
"18595","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Smart Choice Value 12","0.1490","0.0550","0.1190","","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3302|1002|23846","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.|This plan has usage-based price “bands”- the band your actual usage falls into applies to ALL your usage for the month; please see the EFL for details|Your actual price per kWh will vary based on your actual monthly usage.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|3302|1002|23846","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=56124&rkey=8480|3302|1002|23846","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|3302|1002|23846","","(866) 329-4392","TRUE","FALSE","English","2"
"18578","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFINITE ENERGY","12 Month Smart Apartment","0.0680","0.1340","0.1670","","False","False","1","Fixed","4","12","150.00","http://www.infiniteenergy.com","Call (877) 928-8766 to talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. Or sign up online at InfiniteEnergy.com.","https://www.infiniteenergy.com/enrollments/resources/pdf/terms-of-service.pdf","False","","https://client.infiniteenergy.com/resources/efl/signup/CenterPoint/12-month_Smart_Apartment","https://signup.infiniteenergy.com/#signup?utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=SmartApartment%20Plan&utm_term=12","","(877) 928-8766","FALSE","FALSE","English","3"
"18637","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VETERAN ENERGY LLC","Freedom Family 12 Month","0.3120","0.1560","0.0780","","False","False","1","Fixed","4","12","150.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://client.veteranenergy.us/resources/efl/signup/CenterPoint/Freedom_Family_12-month","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","FALSE","English","4"
"18685","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","LIFEENERGY LLC","SimpleLife 12 ","0.1030","0.1030","0.1030","","False","False","1","Fixed","100","12","149.00","https://www.lifeenergy.com","Keep it easy with a simple fixed rate!","https://rpm.lifeenergy.com/documents/public/b8e78d5eb89eef5d8c525ec2ffc67205808ec262","False","","https://rpm.lifeenergy.com/documents/public/c01b119277ce07daff65b59acd3334d14a1f4e96","https://www.lifeenergy.com/SignUp/EnrollmentRes_ZipInf.aspx?zipcode=77098&promocode=PUCTX&tp=1","","(844) 662-1222","FALSE","FALSE","English","1"
"18686","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","LIFEENERGY LLC","PowerLife 12","0.1080","0.1030","0.1000","","False","False","1","Fixed","100","12","149.00","https://www.lifeenergy.com","Power your life with Earth-friendly electricity!","https://rpm.lifeenergy.com/documents/public/eda6089060225f9622464e8be72d57e3e58b33a0","False","","https://rpm.lifeenergy.com/documents/public/f3860d0140256cae8690679f4bd97339fd9cf378","https://www.lifeenergy.com/SignUp/EnrollmentRes_ZipInf.aspx?zipcode=77098&promocode=PUCTX&tp=1","","(844) 662-1222","FALSE","FALSE","English","1"
"18687","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","LIFEENERGY LLC","PowerLife 10","0.0980","0.0930","0.0900","","False","False","1","Fixed","100","10","149.00","https://www.lifeenergy.com","Power your life with Earth-friendly electricity!","https://rpm.lifeenergy.com/documents/public/d1113252e7a4b154c59ca052dd9057e19d167851","False","","https://rpm.lifeenergy.com/documents/public/55a833ad50f725858d25e5d4f4e3e20d0630ecd1","https://www.lifeenergy.com/SignUp/EnrollmentRes_ZipInf.aspx?zipcode=77098&promocode=PUCTX&tp=1","","(844) 662-1222","FALSE","FALSE","English","1"
"18688","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","LIFEENERGY LLC","PowerLife 24","0.1080","0.1030","0.1000","","False","False","1","Fixed","100","24","149.00","https://www.lifeenergy.com","Power your life with Earth-friendly electricity!","https://rpm.lifeenergy.com/documents/public/8545bc1228df98ab314a6f7e658eb0d3159e3238","False","","https://rpm.lifeenergy.com/documents/public/5f38dde927c6e6bbb6df686b55458335d00cd009","https://www.lifeenergy.com/SignUp/EnrollmentRes_ZipInf.aspx?zipcode=77098&promocode=PUCTX&tp=1","","(844) 662-1222","FALSE","FALSE","English","1"
"18678","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CONSTELLATION NEWENERGY INC"," 6 Month Texas Wind (No Min Usage Fee)","0.0940","0.0880","0.0860","","False","False","1","Fixed","100","6","50.00","https://shop.constellation.com/PowertoChoose/","","https://signup.startexpower.constellation.com/Contract/017K5.pdf/?language=EN","False","","https://signup.startexpower.constellation.com/Contract/017K4.pdf/?language=EN","http://tps://shop.constellation.com/PowertoChoose/","","(855) 797-8465","FALSE","FALSE","English","3"
"18705","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER EXPRESS","#Turbo12","0.1030","0.0970","0.0940","If your monthly usage is more than 999 kWh, you will receive a $80 bill credit.","False","False","0","Variable","19","12","250.00","https://power-express.com","","https://power-express.com/efl_TOS_YRAC/TOS_PE.pdf","False","","https://www.power-express.com/ViewPdf.aspx?pdf=efl_TOS_YRAC/CNP_Turbo12_PTC_08142018.pdf","https://www.power-express.com/Default.aspx?promo=PTC_CNP_Turbo12#get_quote","","(877) 400-0232","FALSE","TRUE","English","4"
"18707","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER EXPRESS","#Turbo18","0.1030","0.0970","0.0940","If your monthly usage is more than 999 kWh, you will receive a $80 bill credit.","False","False","1","Fixed","19","18","250.00","https://power-express.com","","https://power-express.com/efl_TOS_YRAC/TOS_PE.pdf","False","","https://www.power-express.com/ViewPdf.aspx?pdf=efl_TOS_YRAC/CNP_Turbo18_PTC_08142018.pdf","https://www.power-express.com/Default.aspx?promo=PTC_CNP_Turbo18#get_quote","","(877) 400-0232","FALSE","TRUE","English","4"
"18708","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER EXPRESS","#Turbo24","0.1040","0.0980","0.0950","If your monthly usage is more than 999 kWh, you will receive a $80 bill credit.","False","False","1","Fixed","19","24","250.00","https://power-express.com","","https://power-express.com/efl_TOS_YRAC/TOS_PE.pdf","False","","https://www.power-express.com/ViewPdf.aspx?pdf=efl_TOS_YRAC/CNP_Turbo24_PTC_08142018.pdf","https://www.power-express.com/Default.aspx?promo=PTC_CNP_Turbo24#get_quote","","(877) 400-0232","FALSE","TRUE","English","4"
"12090","NUECES ELECTRIC COOPERATIVE","NEC Co-op Energy","Residential Electricity... Plain and simple.","0.1810","0.1480","0.1320","","False","False","0","Variable","8","0","0.00","www.NECCoopEnergy.com","By joining the co-op you are becoming an owner of NEC Co-op Energy. Our rate is honest and all-inclusive. We never have hidden fees or gimmicks. Being a cooperative means we do not work for profit. Instead we pass on the savings to you! Throughout the year, you may receive money back through Capital Credits or PowerPerks on your bill.","https://neccoopenergy.com/wp-content/uploads/NEC-Co-op-Energy-Residential-Inside-NEC-TDSP-TOS-YOUR-RIGHTS-AS-A-CUST-ENG-rev012017.pdf","False","","https://neccoopenergy.com/residential-service/residential-prices/nec-coop-residential-prices-fact-sheet/","https://neccoopenergy.com/join-us/","","(855) 663-2734 8","FALSE","FALSE","English","5"
"12290","ONCOR ELECTRIC DELIVERY COMPANY","INFUSE ENERGY LLC","Keep It Simple Savings Flex","0.1160","0.1110","0.1090","","False","False","0","Variable","16","1","0.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20171025-000000-English%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201808/EFL-20180807-112204-Keep It Simple Savings Flex (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=469929&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","English","3"
"11956","ONCOR ELECTRIC DELIVERY COMPANY","DISCOUNT POWER","Super Saver - 9","0.0850","0.0820","0.0800","","False","False","1","Fixed","19","9","150.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20180522-177383.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=28367","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=75206&PromoCode=ptconcsups&ReferralCode=&TDSP=5&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE","English","4"
"12081","ONCOR ELECTRIC DELIVERY COMPANY","DISCOUNT POWER","Saver - 12","0.0910","0.0890","0.0880","","False","False","1","Fixed","19","12","250.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check.(See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20180522-177383.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=28361","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=75206&PromoCode=PTCONCSAV&ReferralCode=&TDSP=5&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE","English","4"
"12102","ONCOR ELECTRIC DELIVERY COMPANY","Viridian Energy","12 Month Value Fixed","0.1220","0.1120","0.1070","","False","False","1","Fixed","50","12","199.00","http://www.viridian.com ","","https://enroll.viridian.com/docs/default-source/terms-condidtions/tx---terms-amp-conditions.pdf?sfvrsn=6","False","","https://enroll.viridian.com/document?t=ElectricityFactsLabel&planRateId=1193301","https://enroll.viridian.com/?Q=SWQ9QTEwMDAwMDB8Y29tbW9kaXR5Y2VydD1UfHNvbGFyY2VydD1UfHRzPTEvMTQvMjAxNiA4OjE0OjE3IEFNfExhbmc9RU4%3D","","(844) 237-3658","TRUE","FALSE","English","2"
"12257","ONCOR ELECTRIC DELIVERY COMPANY","INFINITE ENERGY","24 Mon NEST Rate","0.1210","0.0980","0.0960","Your Service Fee will be automatically waived for any invoice period in which You use 1,000 or more kWh of electricity.","False","False","1","Fixed","5","24","250.00","https://www.infiniteenergy.com/texas/electricity/residential-rates/oncor/","To find out how to get a Nest at no cost, call (877) 928-8766 and talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. You can also sign up online at InfiniteEnergy.com/Nest.","https://www.infiniteenergy.com/enrollments/resources/pdf/terms-of-service.pdf","False","","https://www.infiniteenergy.com/client/resources/efl/signup/ONCOR/24_mo_Nest_Rate","https://enroll.infiniteenergy.com/#signup?utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Nest%20Plan&utm_term=24","","(877) 928-8766","FALSE","TRUE","English","3"
"12258","ONCOR ELECTRIC DELIVERY COMPANY","INFINITE ENERGY","36 Mon NEST Rate","0.1190","0.0960","0.0940","	
Your Service Fee will be automatically waived for any invoice period in which You use 1,000 or more kWh of electricity.","False","False","1","Fixed","5","36","300.00","https://www.infiniteenergy.com/texas/electricity/residential-rates/oncor/","To find out how to get a Nest at no cost, call (877) 928-8766 and talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. You can also sign up online at InfiniteEnergy.com/Nest.","https://www.infiniteenergy.com/enrollments/resources/pdf/terms-of-service.pdf","False","","https://www.infiniteenergy.com/client/resources/efl/signup/ONCOR/36_mo_Nest_Rate","https://enroll.infiniteenergy.com/#signup?utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Nest%20Plan&utm_term=36","","(877) 928-8766","FALSE","TRUE","English","3"
"12300","ONCOR ELECTRIC DELIVERY COMPANY","INFUSE ENERGY LLC","Keep It Simple Savings Green Flex","0.0930","0.0880","0.0860","","False","False","0","Variable","100","1","0.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20171025-000000-English%20(Resi%20+%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201808/EFL-20180807-112204-Keep It Simple Savings Green Flex (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=469924&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE","English","3"
"12758","ONCOR ELECTRIC DELIVERY COMPANY","DISCOUNT POWER","Green Saver - 6","0.0860","0.0830","0.0810","","False","False","1","Fixed","100","6","150.00","http://discountpowertx.com","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check.(See Facts Label).","https://signup.discountpowertx.com/PDFDocs/20180522-177383.pdf","False","","https://signup.discountpowertx.com/EFL.aspx?i=28368","https://signup.discountpowertx.com/SelectPlan.aspx?Zip=75206&PromoCode=ptconcgrns&ReferralCode=&TDSP=5&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 909-7693","FALSE","FALSE","English","4"
"12690","ONCOR ELECTRIC DELIVERY COMPANY","VETERAN ENERGY LLC","24 Mon NEST Rate","0.1240","0.1000","0.0990","Your Service Fee will be automatically waived for any invoice in which you use 1,000 or kWh of electricity. ","False","False","1","Fixed","4","24","250.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://www.veteranenergy.us/client/resources/efl/signup/Oncor/24_mo_Nest_Rate","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","TRUE","English","4"
"12691","ONCOR ELECTRIC DELIVERY COMPANY","VETERAN ENERGY LLC","36 Mon NEST Rate","0.1220","0.0980","0.0960","Your Service Fee will be automatically waived for any invoice in which you use 1,000 or kWh of electricity.","False","False","1","Fixed","4","36","300.00","http://www.veteranenergy.us/","Join Veteran Energy and support our troops and veterans every time you turn on a light switch with The Power to Give Back™ program. Go to VeteranEnergy.us for details.","https://www.veteranenergy.us/enrollments/resources/pdf/terms-of-service-ve.pdf","False","","https://www.veteranenergy.us/client/resources/efl/signup/Oncor/36_mo_Nest_Rate","https://www.veteranenergy.us/enrollments","","(855) 856-7613","FALSE","TRUE","English","4"
"12542","ONCOR ELECTRIC DELIVERY COMPANY","VOLT ELECTRICITY PROVIDER LP","Apartment E-Bill Plan","0.0980","0.0980","0.0980","","False","False","1","Fixed","11","12","$20 per month remaining","http://voltep.com","Calculate and COMPARE your estimated bill at www.voltep.com. "A+" Rated with BBB.Call us at 1-281-369-5900 for help signing up or signup online - go to www.voltep.com For additional details and to calculate your estimated monthly bill visit voltep.com or Call Us Today!","http://voltep.com/terms_of_service.html","False","","https://www.voltep.com/volt-electricity-efl-404-oncor-power-to-choose-apartment-budget-e-bill-plan.html","http://enrollment-voltpower.azurewebsites.net/?pid=404","","(281) 369-5900","FALSE","FALSE","English","2"
"12535","ONCOR ELECTRIC DELIVERY COMPANY","VOLT ELECTRICITY PROVIDER LP","Easy Fixed","0.1100","0.1110","0.1100","","False","False","1","Fixed","17","12","$20 per month remaining","http://voltep.com","Call us at 1-281-369-5900 for help signing up or signup online*No Cancellation Fee*Calculate your monthly bill and compare our plans with your current plan at VOLTEP.COM","http://voltep.com/terms_of_service.html","False","","https://www.voltep.com/volt-electricity-efl-647-oncor-power-to-choose-easy.html","https://enrollment-voltpower.azurewebsites.net/?pid=647","","(281) 369-5900","FALSE","FALSE","English","2"
